,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
266,12,6," But they for whom I am the supreme goal, who do all work renouncing self for me and meditate on me with single-hearted devotion, ","  But those who casting all their actions on Me, making Me their all in all,  worship Me with the meditation of undivided devotion,   "," Verily, those who surrender their actions to Me, who muse on Me, worship Me and meditate on Me alone, with no thought save of Me, ",0.7755458354949951,0.7988863587379456,0.7248083353042603
267,12,7," these I will swiftly rescue from the fragments cycle of birth and death, for their consciousness has entered into me. ","  Of such, whose thoughts are centered on Me, O Arjuna, I become before long the  Deliverer from the ocean of this world of death.    "," O Arjuna! I rescue them from the ocean of life and death, for their minds are fixed on Me. ",0.5467302203178406,0.7518446445465088,0.560046911239624
268,12,8,"  Still your mind in me, still your intellect in me, and without doubt you will be united with me forever. ","  On Me set your mind, on Me rest your conviction; thus without doubt shall you  remain only in Me hereafter.   "," Then let your mind cling only to Me, let your intellect abide in Me; and without doubt you shall live hereafter in Me alone. ",0.6323226094245911,0.7882510423660278,0.66920405626297
269,12,9," If you cannot still your mind in me, learn to do so through the regular practice of meditation. ","  If you can not set your mind steadily on Me, then by the method of constant  practice seek to win Me, O Arjuna.   "," But if you can not fix your mind firmly on Me, then, My beloved friend, try to do so by constant practice. ",0.5826047658920288,0.6219426989555359,0.6553016304969788
270,12,10," If you lack the will for such self-discipline, engage yourself in my work, for selfless service can lead you at last to complete fulfillment. ","  If you are also unequal to this method of constant practice, concentrate on  service for Me; even thus serving Me you shall attain perfection.   "," And if you are not strong enough to practise concentration, then devote yourself to My service, do all yours acts for My sake, and you shall still attain the goal. ",0.6374715566635132,0.746210515499115,0.664238691329956
271,12,11," If you are unable to do even this, surrender yourself to   me, disciplining yourself and renouncing the results of all your actions. ","  If you are unable even to do this, then dedicating all to Me, with mind  controlled, abandon the fruit of action.   "," And if you are too weak even for this, then seek refuge in union with Me, and with perfect self-control renounce the fruit of your action. ",0.749540388584137,0.6459180116653442,0.6822173595428467
272,12,12," Better indeed is knowledge than mechanical practice. Better than knowledge is meditation. But better still is surrender of attachment to results, because there follows immediate peace. ","  Better is knowledge than practice, better than knowledge is concentration,  better than concentration is renunciation of the fruit of all action, from which  directly issues peace.   "," Knowledge is superior to blind action, meditation to mere knowledge, renunciation of the fruit of action to meditation, and where there is renunciation peace will follow. ",0.6726376414299011,0.8538274168968201,0.6810876131057739
273,12,13," That one I love who is incapable of ill will, who is friendly and compassionate. Living beyond the reach of I and mine and of pleasure and pain, ","  Who has ill-will towards none, who is friendly and compassionate, who has  shed all thought of ‘mine' or ‘I', who regards pain and pleasure alike, who is  long-suffering;   "," He who is incapable of hatred towards any being, who is kind and compassionate, free from selfishness, without pride, equable in pleasure and in pain, and forgiving, ",0.5583624839782715,0.8110642433166504,0.5078437924385071
274,12,14," patient, contented, self-controlled, firm in faith, with all their heart and all their mind given to me  with such as these I am in love. ","  Who is ever content, gifted with yoga, self-restrained, of firm conviction,  who has dedicated his mind and reason to Me—that devotee (bhakta) of Mine  is dear to Me.   "," Always contented, self-centred, self-controlled, resolute, with mind and reason dedicated to Me, such a devotee of Mine is My beloved. ",0.4959808588027954,0.6464998126029968,0.7685890197753906
275,12,15,"  Not agitating the world or by it agitated, they stand above the sway of elation, competition, and fear: that one is my beloved. ","  Who gives no trouble to the world, to whom the world causes no trouble,  who is free from exultation, resentment, fear and vexation,—that man is dear to  Me.   "," He who does not harm the world, and whom the world cannot harm, who is not carried away by any impulse of joy, anger or fear, such a one is My beloved. ",0.5671798586845398,0.7588265538215637,0.6212581396102905
276,12,16,"  They are detached, pure, efficient, impartial, never anxious, selfless in all their undertakings; they are my devotees, very dear to me. ","  Who expects nothing, who is pure, resourceful, unconcerned, untroubled,  who indulges in no undertakings,—that devotee of Mine is dear to Me.   "," He who expects nothing, who is pure, watchful, indifferent, unruffled, and who renounces all initiative, such a one is My beloved. ",0.6846186518669128,0.8472066521644592,0.5697871446609497
277,12,17,"  That one is dear to me who runs not after the pleasant or away from the painful, grieves not, lusts not, but lets things come and go as they happen. ","  Who rejoices not, neither frets nor grieves, who covets not, who abandons  both good and ill—that devotee of Mine is dear to Me.   "," He who is beyond joy and hate, who neither laments nor desires, to whom good and evil fortunes are the same, such a one is My beloved. ",0.6288902163505554,0.6788026094436646,0.5978832244873047
278,12,18,"  That devotee who looks upon friend and foe with equal regard, who is not buoyed up by praise nor cast down by blame, alike in heat and cold, pleasure and pain, free from selfish attachments, ","  Who is same to foe and friend, who regards alike respect and disrespect,  cold and heat, pleasure and pain, who is free from attachment;   "," He to whom friend and foe are alike, who welcomes equally honour and dishonour, heat and cold, pleasure and pain, who is enamoured of nothing, ",0.8278347253799438,0.8856798410415649,0.8208032250404358
279,12,19," the same in honor and dishonor, quiet, ever full, in harmony everywhere, firm in faith  such a one is dear to me. ","  Who weighs in equal scale blame and praise, who is silent, content with  whatever his lot, who owns no home, who is of steady mind,—that devotee of  Mine is dear to Me.    "," Who is indifferent to praise and censure, who enjoys silence, who is contented with every fate, who has no fixed abode, who is steadfast in mind, and filled with devotion, such a one is My beloved. ",0.5411540269851685,0.732062578201294,0.582971453666687
280,12,20,"  Those who meditate upon this immortal dharma as I have declared it, full of faith and seeking me as lifes supreme goal, are truly my devotees, and my love for them is very great. ","  They who follow this essence of dharma, as I have told it, with faith,  keeping Me as their goal,—those devotees are exceeding dear to Me."," Verily those who love the spiritual wisdom as I have taught, whose faith never fails, and who concentrate their whole nature on Me, they indeed are My most beloved.” ",0.8407268524169922,0.6845542192459106,0.6640292406082153
281,15,1," KRISHNA  Sages speak of the immutable ashvattha tree, with its taproot above and its branches below. On this tree grow the scriptures; seeing their source, one knows their essence. ","  With the root above and branches below, the ashvattha tree, they say, is  impossible; it has Vedic hymns for its leaves; he who knows it knows the Vedas.   ","“Lord Shri Krishna continued: This phenomenal creation, which is both ephemeral and eternal, is like a tree, but having its seed above in the Highest and its ramifications on this earth below. The scriptures are its leaves, and he who understands this, knows. ",0.6597021222114563,0.5698208808898926,0.7210811972618103
282,15,2,"  Nourished by the gunas, the limbs of this tree spread above and below. Sense objects grow on the limbs as buds; the roots hanging down bind us to action in this world. ","  Above all and below its branches spread, blossoming because of the gunas,  having for their shoots the sense-objects; deep down in the world of men are  ramified its roots, in the shape of the consequences of action.   "," Its branches shoot upwards and downwards, deriving their nourishment from the Qualities; its buds are the objects of sense; and its roots, which follow the Law causing man’s regeneration and degeneration, pierce downwards into the soil. ",0.7291377782821655,0.7464645504951477,0.7115725874900818
283,15,3,"  The true form of this tree  its essence, beginning, and end  is not perceived on this earth. Cut down this strong-rooted tree with the sharp axe of detachment; ","  Its form as such is not here perceived, neither is its end, nor beginning, nor  basis. Let man first hew down this deep-rooted Ashvattha with the sure  weapon of detachment;   "," In this world its true form is not known, neither its origin nor its end, and its strength is not understood., until the tree with its roots striking deep into the earth is hewn down by the sharp axe of non-attachment. ",0.6071388721466064,0.5997506976127625,0.813774824142456
284,15,4," then find the path which does not come back again. Seek That, the First Cause, from which the universe came long ago. ",  Let him pray to win to that haven from which there is no return and seek to  find refuge in the primal Being from whom has emanated this ancient world of  action.   ," Beyond lies the Path, from which, when found, there is no return. This is the Primal God from where this ancient creation has sprung. ",0.36524808406829834,0.537466287612915,0.5807603001594543
285,15,5,"  Not deluded by pride, free from selfish attachment and selfish desire, beyond the duality of pleasure and pain, ever aware of the Self, the wise go forward to that eternal goal. ","  To that imperishable haven those enlightened souls go—who are without  pride and delusion, who have triumphed over the taints of attachment, who are  ever in tune with the Supreme, whose passions have died, who are exempt  from the pairs of opposites, such as pleasure and pain.   "," The wise attain Eternity when, freed from pride and delusion, they have conquered their love for the things of sense; when, renouncing desire and fixing their gaze on the Self, they have ceased to be tossed to and fro by the opposing sensations, like pleasure and pain. ",0.7251152992248535,0.7148948907852173,0.7373189926147461
286,15,6," Neither the sun nor the moon nor fire can add to that light. This is my supreme abode, and those who enter there do not return to separate existence. ","  Neither the sun, nor the moon, nor fire illumine it; men who arrive there  return not—that is My supreme abode.   "," Neither sun, moon, nor fire shines there. Those who go towards that place never come back. For, O Arjuna, that is my Celestial Home! ",0.8409255743026733,0.7113806009292603,0.623308539390564
287,15,7,"  An eternal part of me enters into the world, assuming the powers of action and perception and a mind made of prakriti. ","  As part indeed of Myself which has been the eternal Jiva(the Vital Essence) in this world of life,  attracts the mind and the five senses from their place in prakriti.   "," It is only a very small part of My Eternal Self, which is the life of the universe, drawing round itself the six senses, the mind the last, which have their source in Nature. ",0.6984124779701233,0.6423383951187134,0.5985132455825806
288,15,8," When the divine Self enters and leaves a body, it takes these along as the wind carries a scent from place to place. ","  When the master (of the body) acquires a body and discards it he carries  these with him wherever he goes, even as the wind carries scents from flower  beds.   "," When the Supreme Lord enters a body or leaves it, He gathers these senses together and travels on with them, as the wind gathers perfume while passing through the flowers. ",0.8067017793655396,0.7141412496566772,0.8284849524497986
289,15,9," Using the mind, ears, eyes, nose, and the senses of taste and touch, the Self enjoys sense objects. ","  Having settled himself in the senses—ear, eye, touch, taste, and smell—as  well as the mind, through them he frequents their objects.   "," He is the perception of the ear, the eye, the touch, the taste and the smell, yea and of the mind also; and the enjoyment the things which they perceive is also His. ",0.8050901889801025,0.612419068813324,0.5525722503662109
290,15,10, The deluded do not see the Self when it leaves the body or when it dwells within it. They do not see the Self enjoying sense objects or acting through the gunas. But they who have the eye of wisdom see. ,  The deluded perceive Him not as He leaves or settles in (a body) or enjoys  (sense objects) in association with the gunas; it is those endowed with the eye of  knowledge who alone see Him.   , The ignorant do not see that it is He Who is present in life and Who departs at death or even that it is He Who enjoys pleasure through the Qualities. Only the eye of wisdom sees. ,0.8112232685089111,0.599045991897583,0.5932497978210449
291,15,11,"  Those who strive resolutely on the path of yoga see the Self within. The thoughtless, who strive imperfectly, do not. ","  Yogins who strive see Him seated in themselves; the witless ones who have  not cleansed themselves to see Him not, even though they strive.   "," The saints with great effort find Him within themselves; but not the unintelligent, who in spite of every effort cannot control their minds. ",0.45036643743515015,0.6287405490875244,0.3672001361846924
292,15,12,"  The brightness of the sun, which lights up the world, the brightness of the moon and of fire  these are my glory. ","  The light in the sun which illumines the whole universe and which is in the  moon and in fire—that light, know you, is Mine;   "," Remember that the Light which, proceeding from the sun, illumines the whole world, and the Light which is in the moon, and That which is in the fire also, all are born of Me. ",0.7130465507507324,0.7948080897331238,0.6614172458648682
293,15,13," With a drop of my energy I enter the earth and support all creatures. Through the moon, the vessel of life-giving fluid, I nourish all plants. ","  It is I, who penetrating the earth uphold all beings with My strength, and  becoming the moon—the essence of all sap—nourish all the herbs;   ", I enter this world and animate all My creatures with My vitality; and by My cool moonbeams I nourish the plants. ,0.7463499307632446,0.6715422868728638,0.8213983774185181
294,15,14, I enter breathing creatures and dwell within as the lifegiving breath. I am the fire in the stomach which digests all food. ,"  It is I who becoming the Vaishvanara Fire and entering the bodies of all that  breathe, assimilate the four kinds of food with the help of the outward and the  inward breaths.   "," Becoming the fire of life, I pass into their bodies and, uniting with the vital streams of Prana and Apana, I digest the various kinds of food. ",0.7115190625190735,0.6856409311294556,0.7268865704536438
295,15,15,"  Entering into every heart, I give the power to remember and understand; it is I again who take that power away. All the scriptures lead to me; I am their author and their wisdom. ","  And I am seated in the hearts of all, from Me proceed memory, knowledge  and the dispelling of doubts; it is I who am to be known in all the Vedas, I, the  author of Vedanta and the knower of the Vedas.   "," I am enthroned in the hearts of all; memory, wisdom and discrimination owe their origins to Me. I am He Who is to be realised in the scriptures; I inspire their wisdom and I know their truth. ",0.6702669858932495,0.7100497484207153,0.776356041431427
296,15,16,"  In this world there are two orders of being: the perishable, separate creature and the changeless spirit. ",  There are two Beings in the world: perishable (perishable) and imperishable  (imperishable). Perishable embraces all creatures and their permanent basis is  imperishable.   ," There are two aspects in Nature: the perishable and the imperishable. All life in this world belongs to the former, the unchanging element belongs to the latter. ",0.6574956178665161,0.7130059599876404,0.6851906180381775
297,15,17," But beyond these there is another, the supreme Self, the eternal Lord, who enters into the entire cosmos and supports it from within. ",  The Supreme Being is surely another—called eternal Soul who is the  Imperishable Supreme Being pervades and supports the three worlds.   ," But higher than all am I, the Supreme God, the Absolute Self, the Eternal Lord, Who pervades the worlds and upholds them all. ",0.7432343363761902,0.5974907875061035,0.7237226366996765
298,15,18,"  I am that supreme Self, praised by the scriptures as beyond the changing and the changeless. ","  Because I transcend the perishable and am also higher than the imperishable, I am  known in the world and in the Vedas as Krishna (the Highest Being).   "," Beyond comparison of the Eternal with the non-eternal am I, Who am called by scriptures and sages the Supreme Personality, the Highest God. ",0.6210818290710449,0.6137362718582153,0.6577831506729126
299,15,19," Those who see in me that supreme Self see truly. They have found the source of all wisdom, Arjuna, and they worship me with all their heart. ","  He who, undeluded, knows Me as Krishna, knows all, he worships  Me with all his heart, O Arjuna.    "," He who with unclouded vision sees Me as the Lord-God, knows all there is to be known, and always shall worship Me with his whole heart. ",0.7484852075576782,0.703793466091156,0.7347989082336426
300,15,20,"  I have shared this profound truth with you, Arjuna. Those who understand it will attain wisdom; they will have done that which has to be done.  ","  Thus I have revealed to you, sinless one, this most mysterious shastra; he  who understands this, O Arjuna, is a man of understanding, he has fulfilled his  life's mission."," Thus, O Sinless One, I have revealed to you this most mystic knowledge. He who understands gains wisdom and attains the consummation of life.” ",0.6254152059555054,0.5909644365310669,0.590158224105835
301,16,1," KRISHNA:  Be fearless and pure; never waver in your determination or your dedication to the spiritual life. Give freely. Be self-controlled, sincere, truthful, loving, and full of the desire to serve. Realize the truth of the scriptures; learn to be detached and to take joy in renunciation. ","  Fearlessness, purity of heart, steadfastness in jnana and yoga—knowledge  and action, beneficence, self-restraint, sacrifice, spiritual study, austerity, and  uprightness;   ","“Lord Shri Krishna continued: Fearlessness, clean living, unceasing concentration on wisdom, readiness to give, self-control, a spirit of sacrifice, regular study of the scriptures, austerities, candour, ",0.5431529879570007,0.6468626856803894,0.8469376564025879
302,16,2," Do not get angry or harm any living creature, but be compassionate and gentle; show good will to all. ","  Non-violence, truth, slowness to wrath, the spirit of dedication, serenity,  aversion to slander, tenderness to all that lives, freedom from greed, gentleness,  modesty, freedom from levity;   "," harmlessness, truth, absence of wrath, renunciation, contentment, straightforwardness, compassion towards all, uncovetousness, courtesy, modesty, constancy, ",0.6247776746749878,0.8882941603660583,0.6646100282669067
303,16,3," Cultivate vigor, patience, will, purity; avoid malice and pride. Then, Arjuna, you will achieve your divine destiny. ","  Spiritedness, forgiveness, fortitude, purity, freedom from ill-will and  arrogance—these are to be found in one born with the divine heritage, O  Arjuna.   "," Valour, forgiveness, fortitude, purity, freedom from hate and vanity; these are his who possesses the Godly Qualities, O Arjuna! ",0.7256466746330261,0.8005643486976624,0.6898283958435059
304,16,4,"  Other qualities, Arjuna, make a person more and more inhuman: hypocrisy, arrogance, conceit, anger, cruelty, ignorance. ","  Pretentiousness, arrogance, self-conceit, wrath, coarseness, ignorance—these  are to be found in one born with the devilish heritage.   "," Hypocrisy, pride, insolence, cruelty, ignorance belong to him who is born of the godless qualities. ",0.44693267345428467,0.5862195491790771,0.5118216276168823
305,16,5,"  The divine qualities lead to freedom; the demonic, to bondage. But do not grieve, Arjuna; you were born with divine attributes. ","  The divine heritage makes for Freedom, the devilish for bondage. Grieve not,  O Arjuna; you are born with a divine heritage.   "," Godly qualities lead to liberation; godless to bondage. Do not be anxious, Prince! You have the Godly qualities. ",0.8298596143722534,0.5262801051139832,0.6030938625335693
306,16,6,"  Some people have divine tendencies, others demonic. I have described the divine at length, Arjuna; now listen while I describe the demonic. ","  There are two orders of created beings in this world—the divine and the  devilish; the divine order has been described in detail, hear from Me now of the  devilish, O Arjuna.   ", All beings are of two classes: Godly and godless. The Godly I have described; I will now describe the other. ,0.5655696988105774,0.6394765973091125,0.5678253173828125
307,16,7,"  The demonic do things they should avoid and avoid the things they should do. They have no sense of uprightness, purity, or truth. ","  Men of the devil do not know what they may do and what they may not do;  neither is there any purity, nor right conduct, nor truth to be found in them.   ", The godless do not know how to act or how to renounce. They have neither purity nor truth. They do not understand the right principles of conduct. ,0.6800581216812134,0.47406765818595886,0.4535527229309082
308,16,8,"  There is no God, they say, no truth, no spiritual law, no moral order. The basis of life is sex; what else can it be? ","  ‘Without truth, without basis, without God is the universe,' they say; ‘born of  the union of the sexes, prompted by nothing but lust.'   "," They say the universe is an accident with no purpose and no God. Life is created by sexual union, a product of lust and nothing else. ",0.5788804292678833,0.7475719451904297,0.6566558480262756
309,16,9," Holding such distorted views, possessing scant discrimination, they become enemies of the world, causing suffering and destruction. ","  Holding this view, these depraved souls, of feeble understanding and of  fierce deeds, come forth as enemies of the world to destroy it.     "," Thinking thus, these degraded souls, these enemies of mankind – whose intelligence is negligible and whose deeds are monstrous – come into the world only to destroy. ",0.6081981658935547,0.8199298977851868,0.5324015021324158
310,16,10,"  Hypocritical, proud, and arrogant, living in delusion and clinging to deluded ideas, insatiable in their desires, they pursue their unclean ends. ","  Given to insatiable lust, possessed by pretentiousness, arrogance and  conceit, they seize wicked purposes in their delusion, and go about pledged to  uncleaned deeds.   "," Giving themselves up to insatiable passions, hypocritical, self-sufficient and arrogant, cherishing false conception founded on delusion, they work only to carry out their own unholy purposes. ",0.7527644038200378,0.8184150457382202,0.8221242427825928
311,16,11," Although burdened with fears that end only with death, they still maintain with complete assurance, Gratification of lust is the highest that life can offer. ","  Given to boundless cares that end only with their death, making indulgence  or lust their sole goal, convinced that that is all;   "," Poring anxiously over evil resolutions, which only end in death; seeking only the gratification of desire as the highest goal; seeing nothing beyond; ",0.6332489252090454,0.6846708059310913,0.5951261520385742
312,16,12,"  Bound on all sides by scheming and anxiety, driven by anger and greed, they amass by any means they can a hoard of money for the satisfaction of their cravings. ","  Caught in a myriad snares of hope, slaves to lust and wrath, they speak  unlawfully to amass wealth for the satisfaction of their appetites.   "," Caught in the toils of a hundred vain hopes, the slaves of passion and wrath, they accumulate hoards of unjust wealth, only to pander to their sensual desire. ",0.712769091129303,0.8273232579231262,0.6762819290161133
313,16,13,"  I got this today, they say; tomorrow I shall get that. This wealth is mine, and that will be mine too. ",  ‘This have I gained today; this aspiration shall I now attain; this wealth is  mine; this likewise shall be mine hereafter;   ," This I have gained today; tomorrow I will gratify another desire; this wealth is mine now, the rest shall be mine before long; ",0.7002400755882263,0.8137899041175842,0.8303632736206055
314,16,14, I have destroyed my enemies. I shall destroy others too! Am I not like God? I enjoy what I want. I am successful. I am powerful. I am happy. ,"  ‘This enemy I have already slain, others also I shall slay; lord of all am I;  enjoyment is mine, perfection is mine, strength is mine, happiness is mine;   "," I have slain one enemy, I will slay the others also; I am worthy to enjoy, I am the Almighty, I am perfect, powerful and happy; ",0.6256988048553467,0.8295912742614746,0.7051712274551392
315,16,15," I am rich and well-born. Who is equal to me? I will perform sacrifices and give gifts, and rejoice in my own generosity. This is how they go on, deluded by ignorance. ","  ‘Wealthy am I, and high-born. What other is like unto me? I shall perform a  sacrifice! I shall give alms! I shall be merry!' Thus think they, by ignorance  deluded;   "," I am rich, I am well-bred; who is there to compare with me? I will sacrifice, I will give, I will pay – and I will enjoy. Thus blinded by Ignorance, ",0.7361147403717041,0.7080681324005127,0.7039899826049805
316,16,16," Bound by their greed and entangled in a web of delusion, whirled about by a fragmented mind, they fall into a dark hell. ","  And tossed about by diverse fancies, caught in the net of delusion, stuck  deep in the indulgence of appetites, into foul hell they fall.   "," Perplexed by discordant thoughts, entangled in the snares of desire, infatuated by passion, they sink into the horrors of hell. ",0.7485857009887695,0.7533601522445679,0.74915611743927
317,16,17,"  Self-important, obstinate, swept away by the pride of wealth, they ostentatiously perform sacrifices without any regard for their purpose. ","  Wise in their own conceit, stubborn, full of the intoxication of pelf and pride,  they offer nominal sacrifices for show, contrary to the rule.   "," Self-conceited, stubborn, rich, proud and insolent, they make a display of their patronage, disregarding the rules of decency. ",0.7330892086029053,0.6623588800430298,0.7404894232749939
318,16,18," Egotistical, violent, arrogant, lustful, angry, envious of everyone, they abuse my presence within their own bodies and in the bodies of others. ","  Given to pride, force, arrogance, lust and wrath they are deriders indeed,  scorning Me in their own and other' bodies.   "," Puffed up by power and inordinate conceit, swayed by lust and wrath, these wicked people hate Me Who am within them, as I am within all. ",0.6106554269790649,0.5790907740592957,0.5782790184020996
319,16,19,"  Life after life I cast those who are malicious, hateful, cruel, and degraded into the wombs of those with similar demonic natures. ","  These cruel scorners, lowest of mankind and vile, I hurl down again and  again, into devilish wombs.   "," Those who thus hate Me, who are cruel, the dregs of mankind, I condemn them to a continuous, miserable and godless rebirth. ",0.6880919933319092,0.7313357591629028,0.6453649997711182
320,16,20," Birth after birth they find themselves with demonic tendencies. Degraded in this way, Arjuna, they fail to reach me and fall lower still. ","  Doomed to devilish wombs, these deluded ones, far from ever coming to  Me, sink lower and lower in birth after birth.   "," So reborn, they spend life after life, enveloped in delusion. And they never reach Me, O Prince, but degenerate into still lower forms of life. ",0.7369022369384766,0.6981257200241089,0.6970473527908325
321,16,21,"  There are three gates to this self-destructive hell: lust, anger, and greed. Renounce these three. ","  Three-fold is the gate of hell, leading man to perdition—Lust, Wrath, and  Greed; these three, therefore, should be shunned.   "," The gates of hell are three: lust, wrath and avarice. They destroy the Self. Avoid them. ",0.724839448928833,0.6852865219116211,0.787540078163147
322,16,22," Those who escape from these three gates of darkness, Arjuna, seek what is best and attain lifes supreme goal. ","  The man who escapes these three gates of Darkness, O Arjuna, works out  his welfare and from there reaches the highest state.   "," These are the gates which lead to darkness; if a man avoid them he will ensure his own welfare, and in the end will attain his liberation. ",0.7977964282035828,0.5801709890365601,0.6061458587646484
323,16,23," Others disregard the teachings of the scriptures. Driven by selfish desire, they miss the goal of life, miss even happiness and success. ","  He who forsakes the rule of shastra and does but the bidding of his selfish  desires, gains neither perfection, nor happiness, nor the highest state.  Shastra does not mean the rites and formulae laid down in the so-called  dharmashastra, but the path of self-restraint laid down by the seers and the  saints.    "," But he who neglects the commands of the scriptures, and follows the promptings of passion, he does not attain perfection, happiness or the final goal. ",0.4763745665550232,0.5958179831504822,0.7029275298118591
324,16,24,  Therefore let the scriptures be your guide in what to do and what not to do. Understand their teachings; then act in accordance with them. ,  Therefore let shastra be your authority for determining what ought to be  done and what ought not to be done; ascertain you the rule of the shastra and  do your task here (accordingly).," Therefore whenever there is doubt whether you should do a thing or not, let the scriptures guide your conduct. In the light of the scriptures should you labour the whole of your life.” ",0.6184650659561157,0.4911954402923584,0.6569201946258545
325,17,1," ARJUNA  O Krishna, what is the state of those who disregard the scriptures but still worship with faith? Do they act from sattva, rajas, or tamas? ","  What, then, O Krishna, is the position of those who forsake the rule of Shastra  and yet worship with faith? Do they act from sattva or rajas or tamas?  The Lord Said:   ","“Arjuna asked: My Lord! Those who do acts of sacrifice, not according to the scriptures but nevertheless with implicit faith, what is their condition? Is it one of Purity, of Passion or of Ignorance? ",0.769094705581665,0.5001527070999146,0.586896538734436
326,17,2,"  KRISHNA  Every creature is born with faith of some kind, either sattvic, rajasic, or tamasic. Listen, and I will describe each to you. ","  Threefold is the faith of men, an expression of their nature in each case; it is  sattvika, rajas or tamasa. Hear you of it.   "," Lord Shri Krishna replied: Man has an inherent faith in one or another of the Qualities – Purity, Passion and Ignorance. Now listen. ",0.517566442489624,0.4682777523994446,0.6442835927009583
327,17,3,"  Our faith conforms to our nature, Arjuna. Human nature is made of faith. A person is what his shraddha is. ","  The faith of every man is in accord with his innate character; man is made up  of faith; whatever his object of faith, even so is he.   ", The faith of every man conforms to his nature. By nature he is full of faith. He is in fact what his faith makes him. ,0.6482443809509277,0.8096237182617188,0.7615313529968262
328,17,4,  Those who are sattvic worship the forms of God; those who are rajasic worship power and wealth. Those who are tamasic worship spirits and ghosts. ,"  Sattvika persons worship the gods; rajas ones, the Yakshas and Rakshasas;  and others—men of tamas—worship manes and spirits.   "," The Pure worship the true God; the Passionate, the powers of wealth and magic; the Ignorant, the spirits of the dead and of the lower orders of nature. ",0.8377393484115601,0.5500854849815369,0.6330983638763428
329,17,5," Some invent harsh penances. Motivated by hypocrisy and egotism, ","  Those men who, wedded to pretentiousness and arrogance, possessed by the  violence of lust and passion, practice fierce austerity not ordained by shastra;     "," Those who practise austerities not commanded by scripture, who are slaves to hypocrisy and egotism, who are carried away by the fury of desire and passion, ",0.37861865758895874,0.7285705208778381,0.47306838631629944
330,17,6," they torture their innocent bodies and me who dwells within. Blinded by their strength and passion, they act and think like demons. ","  They, whilst they torture the several elements that make up their bodies,  torture Me too dwelling in them; know them to be of unholy resolves.   "," They are ignorant. They torment the organs of the body; and they harass Me also, Who lives within. Know that they are devoted to evil. ",0.7213897705078125,0.6560221910476685,0.7005893588066101
331,17,7,"  The three kinds of faith express themselves in the habits of those who hold them: in the food they like, the work they do, the disciplines they practice, the gifts they give. Listen, and I will describe their different ways. ","  Of three kinds again is the food that is dear to each; so also are sacrifice,  austerity, and charity. Hear how they differ.   "," The food which men enjoy is also threefold, like the ways of sacrifice, austerity and almsgiving. Listen to the distinction. ",0.48761463165283203,0.7082189917564392,0.41360723972320557
332,17,8,"  Sattvic people enjoy food that is mild, tasty, substantial, agreeable, and nourishing, food that promotes health, strength, cheerfulness, and longevity. ","  Victuals that add to one's years, vitality, strength, health, happiness and  appetite; are savoury, rich, substantial and inviting, are dear to the sattvika.   "," The foods that prolong life and increase purity, vigour, health, cheerfulness and happiness are those that are delicious, soothing, substantial and agreeable. These are loved by the Pure. ",0.7187716960906982,0.586701512336731,0.5136055946350098
333,17,9," Rajasic people like food that is salty or bitter, hot, sour, or spicy  food that promotes pain, discomfort, and disease. ","  Victuals that are bitter, sour, salty, over-hot, spicy, dry, burning, and causing  pain, bitterness and disease, are dear to rajasa.   "," Those in whom Passion is dominant like foods that are bitter, sour, salty, over-hot, pungent, dry and burning. These produce unhappiness, repentance and disease. ",0.7662326097488403,0.5256121158599854,0.5676988363265991
334,17,10," Tamasic people like overcooked, stale, leftover, and impure food, food that has lost its taste and nutritional value. ","  Food which has become cold, insipid, putrid, stale, discarded and unfit for  sacrifice, is dear to the tamasa.   "," The Ignorant love food which is stale, not nourishing, putrid and corrupt, the leavings of others and unclean. ",0.6785844564437866,0.473203182220459,0.5443907380104065
335,17,11," The sattvic perform sacrifices with their entire mind fixed on the purpose of the sacrifice. Without thought of reward, they follow the teachings of the scriptures. ",  That sacrifice is sattvika which is willingly offered as a duty without desire  for fruit and according to the rule.   ," Sacrifice is Pure when it is offered by one who does not covet the fruit thereof, when it is done according to the commands of scripture, and with implicit faith that the sacrifice is a duty. ",0.673345685005188,0.6353086233139038,0.5186527967453003
336,17,12, The rajasic perform sacrifices for the sake of show and the good it will bring them. ,"  But when sacrifice is offered with an eye to fruit and for vain glory, know, O  Arjuna, that it is rajasa.   "," Sacrifice which is performed for the sake of its results, or for self-glorification – that, O best of Aryans, is the product of Passion. ",0.6361589431762695,0.6495171189308167,0.6634703874588013
337,17,13," The tamasic perform sacrifices ignoring both the letter and the spirit. They omit the proper prayers, the proper offerings, the proper food, and the proper faith. ","  Sacrifice which is contrary to the rule, which produces no food, which lacks  the sacred text, which involves no giving up, which is devoid of faith is said to  be tamasa.   "," Sacrifice that is contrary to scriptural command, that is unaccompanied by prayers or gifts of food or money, and is without faith – that is the product of Ignorance. ",0.6807060241699219,0.6774765253067017,0.5281174182891846
338,17,14,"  To offer service to the gods, to the good, to the wise, and to your spiritual teacher; purity, honesty, continence, and nonviolence: these are the disciplines of the body. ","  Homage to the gods, to Brahmanas, to gurus and to wise men; cleanliness,  uprightness, brahmacharya and non-violence—these constitute austerity (tapas)  of the body.   "," Worship of God and the Master; respect for the preacher and the philosopher; purity, rectitude, continence and harmlessness – all this is physical austerity. ",0.6414480209350586,0.6526846885681152,0.545259952545166
